document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action
MDA_7107_OFI_2020,OFI,OFI,2020,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (""the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin",strong,none,aligned,false,accept
MDA_7107_OFI_2021,OFI,OFI,2021,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2021,OFI,OFI,2021,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,acceptable,numeric_review_required,partial,false,manual_review
MDA_7107_OFI_2021,OFI,OFI,2021,AR03,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2021,OFI,OFI,2021,AR04,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,acceptable,none,aligned,false,accept
MDA_7107_OFI_2021,OFI,OFI,2021,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2022,OFI,OFI,2022,AR01,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2022,OFI,OFI,2022,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,acceptable,numeric_review_required,partial,false,manual_review
MDA_7107_OFI_2022,OFI,OFI,2022,AR03,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2022,OFI,OFI,2022,AR04,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,acceptable,none,aligned,false,accept
MDA_7107_OFI_2022,OFI,OFI,2022,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2023,OFI,OFI,2023,AR01,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2023,OFI,OFI,2023,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,acceptable,numeric_review_required,partial,false,manual_review
MDA_7107_OFI_2023,OFI,OFI,2023,AR03,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7107_OFI_2023,OFI,OFI,2023,AR04,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,acceptable,none,aligned,false,accept
MDA_7107_OFI_2023,OFI,OFI,2023,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF THE GROUPS’ BUSINESS AND OPERATIONS Oriental Food Industries Holdings Berhad (“the Company” or “the Group”) has made its mark in the snack food and confectionery manufacturing industry today as one of the companies holding the leadin,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR01,4,[MDA_P001],true,"Management Discussion and Analysis (“MD&A”), which provides an insight of the financial performance of Johore Tin Berhad (“JTB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2020 (“FYE 2020”). This MD&A also contains information on the Group’s overv",strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR02,2,[MDA_P007],true,"For the FYE 2020, the Group achieved revenue of RM502.26 million as compared to RM579.79 million in the previous financial year, a decreased of RM77.53 million. Profit before tax decreased by RM7.30 million to RM53.22 million as compared to RM60.52 million in the previous financi",acceptable,numeric_review_required,partial,false,manual_review
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR03,2,[MDA_P007],true,"For the FYE 2020, the Group achieved revenue of RM502.26 million as compared to RM579.79 million in the previous financial year, a decreased of RM77.53 million. Profit before tax decreased by RM7.30 million to RM53.22 million as compared to RM60.52 million in the previous financi",weak,missing_causal_explanation,partial,true,manual_review
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR04,4,[MDA_P001],true,"Management Discussion and Analysis (“MD&A”), which provides an insight of the financial performance of Johore Tin Berhad (“JTB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2020 (“FYE 2020”). This MD&A also contains information on the Group’s overv",strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2020,ABLEGLOB,JOHOTIN,2020,AR05,2,[MDA_P001],true,"Management Discussion and Analysis (“MD&A”), which provides an insight of the financial performance of Johore Tin Berhad (“JTB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2020 (“FYE 2020”). This MD&A also contains information on the Group’s overv",strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR01,4,[MDA_P001],true,Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) (Formerly known as Johore Tin Berhad) and its subsidiaries (“the Group”) for the financial year ended 31 December 2021 (“FYE 2021”). This MD&A a,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR02,2,[MDA_P007],true,"For FYE 2021, the Group achieved revenue of RM499.86 million as compared to RM502.26 million in the previous financial year, a decreased of RM2.4 million. Profit before tax decreased by RM1.79 million to RM51.43 million as compared to RM53.22 million in the previous financial yea",acceptable,numeric_review_required,partial,false,manual_review
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR03,2,[MDA_P007],true,"For FYE 2021, the Group achieved revenue of RM499.86 million as compared to RM502.26 million in the previous financial year, a decreased of RM2.4 million. Profit before tax decreased by RM1.79 million to RM51.43 million as compared to RM53.22 million in the previous financial yea",weak,missing_causal_explanation,partial,true,manual_review
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR04,4,[MDA_P001],true,Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) (Formerly known as Johore Tin Berhad) and its subsidiaries (“the Group”) for the financial year ended 31 December 2021 (“FYE 2021”). This MD&A a,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2021,ABLEGLOB,JOHOTIN,2021,AR05,2,[MDA_P001],true,Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) (Formerly known as Johore Tin Berhad) and its subsidiaries (“the Group”) for the financial year ended 31 December 2021 (“FYE 2021”). This MD&A a,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2022 (“FYE 2022”). This MD&A ,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR02,2,[MDA_P047],true,"The Group, although without a dividend policy, intends to declare dividends depending on the Group’s profits generated during each financial period/year, by taking into consideration the expansion plan and future investments on capital expenditure. For FYE 2022, the total dividen",acceptable,numeric_review_required,partial,false,manual_review
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR03,2,[MDA_P006],true,"For FYE 2022, the Group achieved revenue of RM549.82 million as compared to RM499.86 million in the previous financial year, an increase of RM49.96 million. Profit before tax decreased by RM8.63 million to RM42.80 million as compared to RM51.43 million in the previous financial y",weak,missing_causal_explanation,partial,true,manual_review
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR04,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2022 (“FYE 2022”). This MD&A ,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2022,ABLEGLOB,JOHOTIN,2022,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2022 (“FYE 2022”). This MD&A ,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR01,4,[MDA_P001],true,management discussion and Analysis The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2023 (“FYE 2023”). This MD&A ,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR02,2,[MDA_P047],true,"The Group, although without a dividend policy, intends to declare dividends depending on the Group’s profits generated during each financial period/year, by taking into consideration the expansion plan and future investments on capital expenditure. For FYE 2023, the total dividen",acceptable,numeric_review_required,partial,false,manual_review
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR03,2,[MDA_P007],true,"For FYE 2023, the Group achieved revenue of RM648.09 million as compared to RM549.82 million in the previous financial year, an increase of RM98.27 million. Profit before tax increased by RM26.39 million to RM69.19 million as compared to RM42.80 million in the previous financial ",weak,missing_causal_explanation,partial,true,manual_review
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR04,2,[MDA_P001],true,management discussion and Analysis The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2023 (“FYE 2023”). This MD&A ,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2023,ABLEGLOB,JOHOTIN,2023,AR05,2,[MDA_P001],true,management discussion and Analysis The Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2023 (“FYE 2023”). This MD&A ,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR01,4,[MDA_P001],true,Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”). This MD&A also contains information on the Group’,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR02,3,[MDA_P002],true,2. REVIEW OF FINANCIAL RESULTS AND FINANCIAL CONDITION,acceptable,numeric_review_required,partial,false,manual_review
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR03,2,[MDA_P003],true,"In FYE 2024, the total borrowings decreased by RM15.75 million to RM254.20 million from RM269.95 million mainly due to repayment of long-term financing, contributing positively to the gearing ratio. The gearing ratio decreased by 8.34% from 61.00% to 52.66% mainly due to continue",strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR04,4,[MDA_P001],true,Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”). This MD&A also contains information on the Group’,strong,none,aligned,false,accept
MDA_7167_ABLEGLOB_2024,ABLEGLOB,JOHOTIN,2024,AR05,2,[MDA_P001],true,Statement on Management Discussion and Analysis (“MD&A”) provides an insight of the financial performance of Able Global Berhad (“AGB”) and its subsidiaries (“the Group”) for the financial year ended 31 December 2024 (“FYE 2024”). This MD&A also contains information on the Group’,strong,none,aligned,false,accept
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR01,5,[MDA_P001],true,"Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational efficiencies industry-wide, resulting in growth of ",strong,none,aligned,false,accept
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR02,3,[MDA_P001],true,"Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational efficiencies industry-wide, resulting in growth of ",acceptable,numeric_review_required,partial,false,manual_review
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR03,4,[MDA_P001],true,"Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational efficiencies industry-wide, resulting in growth of ",strong,none,aligned,false,accept
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR04,5,[MDA_P001],true,"Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational efficiencies industry-wide, resulting in growth of ",strong,none,aligned,false,accept
MDA_7216_KAWAN_2020,KAWAN,Kawan Food,2020,AR05,4,[MDA_P001],true,"Management Discussion and Analysis (cont’d) The Food and Beverage (“F&B”) industry in which we operate experienced unprecedented supply and demand volatility in FY2020. Movement restrictions impacted supply chain and operational efficiencies industry-wide, resulting in growth of ",strong,none,aligned,false,accept
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR01,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31 December 2021 (“FY2021”). This report serves to pr",strong,none,aligned,false,accept
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR02,3,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31 December 2021 (“FY2021”). This report serves to pr",acceptable,numeric_review_required,partial,false,manual_review
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR03,2,[MDA_P002],true,"ANNUAL REPORT 2021 OVERVIEW FY2021 was a demanding year for the business. The resurgence of COVID 19 cases and the return of movement restriction had a significant impact on society and the economy as well as Kawan’s operations, affecting our supply chain and the number of employ",strong,none,aligned,false,accept
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR04,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31 December 2021 (“FY2021”). This report serves to pr",strong,none,aligned,false,accept
MDA_7216_KAWAN_2021,KAWAN,Kawan Food,2021,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Dear Shareholders, On behalf of the Board and Management of Kawan Food Berhad (“Kawan” or the “Group”), I am pleased to present the Management Discussion and Analysis for financial year ended 31 December 2021 (“FY2021”). This report serves to pr",strong,none,aligned,false,accept
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR01,4,[MDA_P001],true,"Management Discussion & Analysis Dear Shareholders, I am proud that Kawan has a team with great people who possess strength and resilience to overcome the tough challenges over the year. Together, we have faced difficult periods and emerged stronger. I have full confidence that w",strong,none,aligned,false,accept
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR02,3,[MDA_P001],true,"Management Discussion & Analysis Dear Shareholders, I am proud that Kawan has a team with great people who possess strength and resilience to overcome the tough challenges over the year. Together, we have faced difficult periods and emerged stronger. I have full confidence that w",acceptable,numeric_review_required,partial,false,manual_review
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR03,4,[MDA_P003],true,"We also worked closely with our customers and suppliers to maintain our service levels, overcoming supply chain deficiencies, unprecedented inflation on input costs and labour supply challenges. We are grateful for the hard work and commitment of our employees and management duri",strong,none,aligned,false,accept
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR04,4,[MDA_P003],true,"We also worked closely with our customers and suppliers to maintain our service levels, overcoming supply chain deficiencies, unprecedented inflation on input costs and labour supply challenges. We are grateful for the hard work and commitment of our employees and management duri",strong,none,aligned,false,accept
MDA_7216_KAWAN_2022,KAWAN,Kawan Food,2022,AR05,2,[MDA_P001],true,"Management Discussion & Analysis Dear Shareholders, I am proud that Kawan has a team with great people who possess strength and resilience to overcome the tough challenges over the year. Together, we have faced difficult periods and emerged stronger. I have full confidence that w",strong,none,aligned,false,accept
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR01,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting to the changing global environment, we took the oppo",strong,none,aligned,false,accept
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR02,3,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting to the changing global environment, we took the oppo",acceptable,numeric_review_required,partial,false,manual_review
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR03,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting to the changing global environment, we took the oppo",acceptable,none,aligned,false,accept
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR04,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting to the changing global environment, we took the oppo",strong,none,aligned,false,accept
MDA_7216_KAWAN_2023,KAWAN,Kawan Food,2023,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS Revenue (2022: RM274.8 million) RM287.2 million Profit Before Taxation (2022: RM40.1 million) RM34.3 million Cash & Cash Equivalents (2022: RM98.6 million) RM104.3 million OVERVIEW In adapting to the changing global environment, we took the oppo",strong,none,aligned,false,accept
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR01,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS As we reflect on 2024, I am proud to report that this has been a year of strategic transformation and resilient progress for our company. Amidst a dynamic operating environment, we remained steadfast in our mission to deliver high-quality frozen",strong,none,aligned,false,accept
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR02,3,[MDA_P003],true,"Kawan At A Glance This is Kawan Food Berhad Our Strategic Review Financial Statements Other Information Our Commitment to Good Corporate Governance MANAGEMENT DISCUSSION AND ANALYSIS FY2024 was a year of strategic transformation and resilient progress for Kawan Food Berhad (""KFB""",acceptable,numeric_review_required,partial,false,manual_review
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR03,4,[MDA_P003],true,"Kawan At A Glance This is Kawan Food Berhad Our Strategic Review Financial Statements Other Information Our Commitment to Good Corporate Governance MANAGEMENT DISCUSSION AND ANALYSIS FY2024 was a year of strategic transformation and resilient progress for Kawan Food Berhad (""KFB""",strong,none,aligned,false,accept
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR04,4,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS As we reflect on 2024, I am proud to report that this has been a year of strategic transformation and resilient progress for our company. Amidst a dynamic operating environment, we remained steadfast in our mission to deliver high-quality frozen",strong,none,aligned,false,accept
MDA_7216_KAWAN_2024,KAWAN,Kawan Food,2024,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS As we reflect on 2024, I am proud to report that this has been a year of strategic transformation and resilient progress for our company. Amidst a dynamic operating environment, we remained steadfast in our mission to deliver high-quality frozen",strong,none,aligned,false,accept
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,invalid,missing_financial_content,misaligned,true,rerun_dimension_only
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR03,2,[MDA_P002],true,"Power Root Berhad Registration Number: 200601013517 (733268-U) I Annual Report 2020 THE BUSINESS ENVIRONMENT Demanding economic conditions resulted in cautious consumer spending during the year, even prior to the introduction of Malaysia’s Movement Control Order (MCO) in March 20",strong,none,aligned,false,accept
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR04,2,[MDA_P003],true,"In the wider global context, the Group benefited from favourable market movements this past year. The lower price of raw materials, coffee in particular, contributed to an improvement in margins. At the same time, the strengthening of the US dollar (USD) against the Ringgit (MYR)",strong,none,aligned,false,accept
MDA_7237_PWROOT_2020,PWROOT,Power Root,2020,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR01,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervise their children’s home-schooling needs, employees",strong,none,aligned,false,accept
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR02,3,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervise their children’s home-schooling needs, employees",acceptable,numeric_review_required,partial,false,manual_review
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR03,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervise their children’s home-schooling needs, employees",strong,none,aligned,false,accept
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR04,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervise their children’s home-schooling needs, employees",strong,none,aligned,false,accept
MDA_7237_PWROOT_2021,PWROOT,Power Root,2021,AR05,2,[MDA_P001],true,"MANAGEMENT DISCUSSION AND ANALYSIS This has been an extraordinary year. We have all had to adjust to living with social and economic uncertainty under new circumstances. On the personal front, parents have had to learn to supervise their children’s home-schooling needs, employees",strong,none,aligned,false,accept
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR01,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS Power Root Berhad Registration Number: 200601013517 (733268-U),strong,none,aligned,false,accept
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS Power Root Berhad Registration Number: 200601013517 (733268-U),invalid,missing_financial_content,misaligned,true,rerun_dimension_only
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR03,2,[MDA_P002],true,"Power Root Berhad Registration Number: 200601013517 (733268-U) Annual Report 2022 Power Root was similarly affected by these challenges as we faced labour shortages in the short term. However, the Group as a whole responded with early proactive actions that helped mitigate the im",strong,none,aligned,false,accept
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR04,4,[MDA_P002],true,"Power Root Berhad Registration Number: 200601013517 (733268-U) Annual Report 2022 Power Root was similarly affected by these challenges as we faced labour shortages in the short term. However, the Group as a whole responded with early proactive actions that helped mitigate the im",strong,none,aligned,false,accept
MDA_7237_PWROOT_2022,PWROOT,Power Root,2022,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS Power Root Berhad Registration Number: 200601013517 (733268-U),strong,none,aligned,false,accept
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS cont’d,strong,none,aligned,false,accept
MDA_7237_PWROOT_2023,PWROOT,Power Root,2023,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS cont’d,invalid,missing_financial_content,misaligned,true,rerun_dimension_only
