document_id,dimension_code,source_paragraph_count,selected_paragraph_count,selected_paragraph_ids,selection_reason,input_char_count,estimated_token_count,context_budget,budget_passed,fallback_used
MDA_5102_GCB_2020,AR04,18,5,MDA_P003|MDA_P008|MDA_P009|MDA_P010|MDA_P011,risk_outlook_challenge_keywords,5460,1365,1606,True,True
MDA_5102_GCB_2020,AR05,18,5,MDA_P001|MDA_P005|MDA_P010|MDA_P014|MDA_P018,python_structure_features_and_representative_paragraphs,5281,1321,1606,True,False
MDA_5102_GCB_2021,AR01,98,5,MDA_P001|MDA_P010|MDA_P011|MDA_P033|MDA_P035,coverage_map_and_representative_sections,5869,1468,1606,True,True
MDA_5102_GCB_2021,AR02,98,5,MDA_P001|MDA_P002|MDA_P008|MDA_P009|MDA_P010,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5519,1380,1606,True,True
MDA_5102_GCB_2021,AR03,98,5,MDA_P001|MDA_P007|MDA_P010|MDA_P011|MDA_P012,operating_driver_keywords_with_causal_priority,5907,1477,1606,True,True
MDA_5102_GCB_2021,AR04,98,5,MDA_P003|MDA_P010|MDA_P011|MDA_P012|MDA_P013,risk_outlook_challenge_keywords,5767,1442,1606,True,True
MDA_5102_GCB_2021,AR05,98,5,MDA_P001|MDA_P025|MDA_P050|MDA_P074|MDA_P098,python_structure_features_and_representative_paragraphs,5377,1345,1606,True,False
MDA_5102_GCB_2022,AR01,67,4,MDA_P001|MDA_P003|MDA_P010|MDA_P034,coverage_map_and_representative_sections,5686,1422,1606,True,True
MDA_5102_GCB_2022,AR02,67,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6188,1547,1606,True,True
MDA_5102_GCB_2022,AR03,67,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,operating_driver_keywords_with_causal_priority,5732,1433,1606,True,True
MDA_5102_GCB_2022,AR04,67,5,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P006,risk_outlook_challenge_keywords,5771,1443,1606,True,True
MDA_5102_GCB_2022,AR05,67,5,MDA_P001|MDA_P017|MDA_P034|MDA_P051|MDA_P067,python_structure_features_and_representative_paragraphs,5188,1297,1606,True,False
MDA_5102_GCB_2023,AR01,82,4,MDA_P001|MDA_P003|MDA_P009|MDA_P018,coverage_map_and_representative_sections,4066,1017,1606,True,True
MDA_5102_GCB_2023,AR02,82,6,MDA_P001|MDA_P002|MDA_P003|MDA_P006|MDA_P007|MDA_P008,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5996,1499,1606,True,True
MDA_5102_GCB_2023,AR03,82,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,5989,1498,1606,True,True
MDA_5102_GCB_2023,AR04,82,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P007,risk_outlook_challenge_keywords,5887,1472,1606,True,True
MDA_5102_GCB_2023,AR05,82,3,MDA_P001|MDA_P021|MDA_P042,python_structure_features_and_representative_paragraphs,6199,1550,1606,True,True
MDA_5102_GCB_2024,AR01,13,5,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P006,coverage_map_and_representative_sections,5950,1488,1606,True,True
MDA_5102_GCB_2024,AR02,13,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5845,1462,1606,True,True
MDA_5102_GCB_2024,AR03,13,5,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P006,operating_driver_keywords_with_causal_priority,5950,1488,1606,True,True
MDA_5102_GCB_2024,AR04,13,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,risk_outlook_challenge_keywords,5389,1348,1606,True,True
MDA_5102_GCB_2024,AR05,13,5,MDA_P001|MDA_P004|MDA_P007|MDA_P010|MDA_P013,python_structure_features_and_representative_paragraphs,4986,1247,1606,True,False
MDA_5157_SG_2020,AR01,12,7,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P007|MDA_P011|MDA_P012,coverage_map_and_representative_sections,6367,1592,1606,True,False
MDA_5157_SG_2020,AR02,12,7,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6384,1596,1606,True,True
MDA_5157_SG_2020,AR03,12,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,5842,1461,1606,True,True
MDA_5157_SG_2020,AR04,12,4,MDA_P002|MDA_P007|MDA_P011|MDA_P012,risk_outlook_challenge_keywords,3920,980,1606,True,False
MDA_5157_SG_2020,AR05,12,5,MDA_P001|MDA_P004|MDA_P007|MDA_P010|MDA_P012,python_structure_features_and_representative_paragraphs,5032,1258,1606,True,False
MDA_5157_SG_2021,AR01,18,7,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P007|MDA_P010|MDA_P012,coverage_map_and_representative_sections,6078,1520,1606,True,True
MDA_5157_SG_2021,AR02,18,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5411,1353,1606,True,True
MDA_5157_SG_2021,AR03,18,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,6048,1512,1606,True,True
MDA_5157_SG_2021,AR04,18,5,MDA_P002|MDA_P007|MDA_P008|MDA_P012|MDA_P013,risk_outlook_challenge_keywords,5771,1443,1606,True,True
MDA_5157_SG_2021,AR05,18,5,MDA_P001|MDA_P005|MDA_P010|MDA_P014|MDA_P018,python_structure_features_and_representative_paragraphs,3029,758,1606,True,False
MDA_5157_SG_2022,AR01,19,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,coverage_map_and_representative_sections,5576,1394,1606,True,True
MDA_5157_SG_2022,AR02,19,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6020,1505,1606,True,True
MDA_5157_SG_2022,AR03,19,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,operating_driver_keywords_with_causal_priority,5576,1394,1606,True,True
MDA_5157_SG_2022,AR04,19,6,MDA_P002|MDA_P003|MDA_P007|MDA_P008|MDA_P009|MDA_P013,risk_outlook_challenge_keywords,6262,1566,1606,True,True
MDA_5157_SG_2022,AR05,19,5,MDA_P001|MDA_P005|MDA_P010|MDA_P015|MDA_P019,python_structure_features_and_representative_paragraphs,5002,1251,1606,True,False
MDA_5157_SG_2023,AR01,15,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,coverage_map_and_representative_sections,5548,1387,1606,True,True
MDA_5157_SG_2023,AR02,15,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5992,1498,1606,True,True
MDA_5157_SG_2023,AR03,15,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,operating_driver_keywords_with_causal_priority,5548,1387,1606,True,True
MDA_5157_SG_2023,AR04,15,6,MDA_P003|MDA_P008|MDA_P009|MDA_P012|MDA_P013|MDA_P014,risk_outlook_challenge_keywords,6359,1590,1606,True,False
MDA_5157_SG_2023,AR05,15,5,MDA_P001|MDA_P004|MDA_P008|MDA_P012|MDA_P015,python_structure_features_and_representative_paragraphs,5590,1398,1606,True,False
MDA_5157_SG_2024,AR01,12,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P006|MDA_P007,coverage_map_and_representative_sections,5961,1491,1606,True,True
MDA_5157_SG_2024,AR02,12,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6201,1551,1606,True,True
MDA_5157_SG_2024,AR03,12,5,MDA_P002|MDA_P003|MDA_P004|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,5917,1480,1606,True,True
MDA_5157_SG_2024,AR04,12,5,MDA_P006|MDA_P007|MDA_P008|MDA_P010|MDA_P011,risk_outlook_challenge_keywords,5980,1495,1606,True,False
MDA_5157_SG_2024,AR05,12,5,MDA_P001|MDA_P004|MDA_P007|MDA_P010|MDA_P012,python_structure_features_and_representative_paragraphs,4839,1210,1606,True,False
MDA_5187_HBGLOB_2020,AR01,7,7,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,coverage_map_and_representative_sections,5575,1394,1606,True,False
MDA_5187_HBGLOB_2020,AR02,7,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6164,1541,1606,True,True
MDA_5187_HBGLOB_2020,AR03,7,5,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,operating_driver_keywords_with_causal_priority,5144,1286,1606,True,False
MDA_5187_HBGLOB_2020,AR04,7,4,MDA_P002|MDA_P004|MDA_P005|MDA_P006,risk_outlook_challenge_keywords,3935,984,1606,True,False
MDA_5187_HBGLOB_2020,AR05,7,5,MDA_P001|MDA_P002|MDA_P004|MDA_P006|MDA_P007,python_structure_features_and_representative_paragraphs,4019,1005,1606,True,False
MDA_5187_HBGLOB_2021,AR01,22,7,MDA_P001|MDA_P004|MDA_P012|MDA_P014|MDA_P017|MDA_P020|MDA_P022,coverage_map_and_representative_sections,5914,1479,1606,True,False
MDA_5187_HBGLOB_2021,AR02,22,7,MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P018|MDA_P019|MDA_P020,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5786,1447,1606,True,True
MDA_5187_HBGLOB_2021,AR03,22,4,MDA_P004|MDA_P015|MDA_P017|MDA_P019,operating_driver_keywords_with_causal_priority,3460,865,1606,True,True
MDA_5187_HBGLOB_2021,AR04,22,2,MDA_P017|MDA_P020,risk_outlook_challenge_keywords,4476,1119,1606,True,False
MDA_5187_HBGLOB_2021,AR05,22,5,MDA_P001|MDA_P006|MDA_P012|MDA_P017|MDA_P022,python_structure_features_and_representative_paragraphs,2171,543,1606,True,False
MDA_5187_HBGLOB_2022,AR01,13,5,MDA_P001|MDA_P004|MDA_P005|MDA_P007|MDA_P008,coverage_map_and_representative_sections,5773,1444,1606,True,True
MDA_5187_HBGLOB_2022,AR02,13,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6344,1586,1606,True,True
MDA_5187_HBGLOB_2022,AR03,13,5,MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008,operating_driver_keywords_with_causal_priority,5719,1430,1606,True,True
MDA_5187_HBGLOB_2022,AR04,13,5,MDA_P004|MDA_P005|MDA_P007|MDA_P008|MDA_P009,risk_outlook_challenge_keywords,5741,1436,1606,True,True
MDA_5187_HBGLOB_2022,AR05,13,5,MDA_P001|MDA_P004|MDA_P007|MDA_P010|MDA_P013,python_structure_features_and_representative_paragraphs,5042,1261,1606,True,False
MDA_5187_HBGLOB_2023,AR01,11,5,MDA_P001|MDA_P002|MDA_P003|MDA_P006|MDA_P007,coverage_map_and_representative_sections,6148,1537,1606,True,True
MDA_5187_HBGLOB_2023,AR02,11,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5561,1391,1606,True,True
MDA_5187_HBGLOB_2023,AR03,11,5,MDA_P002|MDA_P003|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,6152,1538,1606,True,True
MDA_5187_HBGLOB_2023,AR04,11,5,MDA_P003|MDA_P007|MDA_P008|MDA_P009|MDA_P010,risk_outlook_challenge_keywords,6101,1526,1606,True,False
MDA_5187_HBGLOB_2023,AR05,11,5,MDA_P001|MDA_P003|MDA_P006|MDA_P009|MDA_P011,python_structure_features_and_representative_paragraphs,5523,1381,1606,True,False
MDA_5187_HBGLOB_2024,AR01,14,5,MDA_P001|MDA_P006|MDA_P007|MDA_P008|MDA_P009,coverage_map_and_representative_sections,5876,1469,1606,True,True
MDA_5187_HBGLOB_2024,AR02,14,4,MDA_P005|MDA_P006|MDA_P007|MDA_P008,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6209,1553,1606,True,True
MDA_5187_HBGLOB_2024,AR03,14,5,MDA_P002|MDA_P003|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,5859,1465,1606,True,True
MDA_5187_HBGLOB_2024,AR04,14,5,MDA_P005|MDA_P006|MDA_P008|MDA_P009|MDA_P011,risk_outlook_challenge_keywords,5814,1454,1606,True,True
MDA_5187_HBGLOB_2024,AR05,14,5,MDA_P001|MDA_P004|MDA_P008|MDA_P011|MDA_P014,python_structure_features_and_representative_paragraphs,5071,1268,1606,True,False
MDA_5188_CNOUHUA_2020,AR01,4,3,MDA_P001|MDA_P003|MDA_P004,coverage_map_and_representative_sections,2340,585,1606,True,False
MDA_5188_CNOUHUA_2020,AR02,4,3,MDA_P002|MDA_P003|MDA_P004,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,2716,679,1606,True,False
MDA_5188_CNOUHUA_2020,AR03,4,2,MDA_P003|MDA_P004,operating_driver_keywords_with_causal_priority,2224,556,1606,True,False
MDA_5188_CNOUHUA_2020,AR04,4,1,MDA_P003,risk_outlook_challenge_keywords,1582,396,1606,True,False
MDA_5188_CNOUHUA_2020,AR05,4,4,MDA_P001|MDA_P002|MDA_P003|MDA_P004,python_structure_features_and_representative_paragraphs,2578,645,1606,True,False
MDA_5188_CNOUHUA_2021,AR01,4,3,MDA_P001|MDA_P003|MDA_P004,coverage_map_and_representative_sections,2599,650,1606,True,False
MDA_5188_CNOUHUA_2021,AR02,4,3,MDA_P002|MDA_P003|MDA_P004,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,2975,744,1606,True,False
MDA_5188_CNOUHUA_2021,AR03,4,2,MDA_P003|MDA_P004,operating_driver_keywords_with_causal_priority,2483,621,1606,True,False
MDA_5188_CNOUHUA_2021,AR04,4,1,MDA_P001,risk_outlook_challenge_keywords,509,146,1606,True,False
MDA_5188_CNOUHUA_2021,AR05,4,4,MDA_P001|MDA_P002|MDA_P003|MDA_P004,python_structure_features_and_representative_paragraphs,2837,710,1606,True,False
MDA_5188_CNOUHUA_2022,AR01,5,3,MDA_P001|MDA_P003|MDA_P005,coverage_map_and_representative_sections,2412,603,1606,True,False
MDA_5188_CNOUHUA_2022,AR02,5,4,MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,2904,726,1606,True,False
MDA_5188_CNOUHUA_2022,AR03,5,3,MDA_P003|MDA_P004|MDA_P005,operating_driver_keywords_with_causal_priority,2412,603,1606,True,False
MDA_5188_CNOUHUA_2022,AR04,5,1,MDA_P001,risk_outlook_challenge_keywords,509,146,1606,True,False
MDA_5188_CNOUHUA_2022,AR05,5,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,python_structure_features_and_representative_paragraphs,2766,692,1606,True,False
MDA_5188_CNOUHUA_2023,AR01,4,3,MDA_P001|MDA_P003|MDA_P004,coverage_map_and_representative_sections,2483,621,1606,True,False
MDA_5188_CNOUHUA_2023,AR02,4,3,MDA_P002|MDA_P003|MDA_P004,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,2859,715,1606,True,False
MDA_5188_CNOUHUA_2023,AR03,4,2,MDA_P003|MDA_P004,operating_driver_keywords_with_causal_priority,2367,592,1606,True,False
MDA_5188_CNOUHUA_2023,AR04,4,1,MDA_P003,risk_outlook_challenge_keywords,1564,391,1606,True,False
MDA_5188_CNOUHUA_2023,AR05,4,4,MDA_P001|MDA_P002|MDA_P003|MDA_P004,python_structure_features_and_representative_paragraphs,2722,681,1606,True,False
MDA_5188_CNOUHUA_2024,AR01,5,4,MDA_P001|MDA_P003|MDA_P004|MDA_P005,coverage_map_and_representative_sections,2551,638,1606,True,False
MDA_5188_CNOUHUA_2024,AR02,5,4,MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,2927,732,1606,True,False
MDA_5188_CNOUHUA_2024,AR03,5,2,MDA_P003|MDA_P004,operating_driver_keywords_with_causal_priority,2346,587,1606,True,False
MDA_5188_CNOUHUA_2024,AR04,5,1,MDA_P001,risk_outlook_challenge_keywords,509,146,1606,True,False
MDA_5188_CNOUHUA_2024,AR05,5,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,python_structure_features_and_representative_paragraphs,2789,698,1606,True,False
MDA_5202_MSM_2020,AR01,87,6,MDA_P001|MDA_P002|MDA_P007|MDA_P015|MDA_P036|MDA_P044,coverage_map_and_representative_sections,6098,1525,1606,True,True
MDA_5202_MSM_2020,AR02,87,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5543,1386,1606,True,True
MDA_5202_MSM_2020,AR03,87,5,MDA_P001|MDA_P002|MDA_P003|MDA_P005|MDA_P006,operating_driver_keywords_with_causal_priority,5972,1493,1606,True,True
MDA_5202_MSM_2020,AR04,87,5,MDA_P002|MDA_P007|MDA_P009|MDA_P011|MDA_P013,risk_outlook_challenge_keywords,5909,1478,1606,True,True
MDA_5202_MSM_2020,AR05,87,5,MDA_P001|MDA_P022|MDA_P044|MDA_P066|MDA_P087,python_structure_features_and_representative_paragraphs,4369,1093,1606,True,False
MDA_5202_MSM_2021,AR01,30,9,MDA_P001|MDA_P005|MDA_P012|MDA_P014|MDA_P016|MDA_P021|MDA_P024|MDA_P026|MDA_P030,coverage_map_and_representative_sections,4103,1026,1606,True,False
MDA_5202_MSM_2021,AR02,30,22,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010|MDA_P011|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P017|MDA_P021|MDA_P022|MDA_P023|MDA_P024|MDA_P025|MDA_P026,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6422,1606,1606,True,True
MDA_5202_MSM_2021,AR03,30,16,MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P008|MDA_P009|MDA_P010|MDA_P012|MDA_P013|MDA_P014|MDA_P015|MDA_P016|MDA_P021|MDA_P022|MDA_P024|MDA_P026,operating_driver_keywords_with_causal_priority,5660,1415,1606,True,False
MDA_5202_MSM_2021,AR04,30,2,MDA_P014|MDA_P021,risk_outlook_challenge_keywords,2168,542,1606,True,False
MDA_5202_MSM_2021,AR05,30,5,MDA_P001|MDA_P008|MDA_P016|MDA_P023|MDA_P030,python_structure_features_and_representative_paragraphs,907,269,1606,True,False
MDA_5202_MSM_2022,AR01,121,6,MDA_P001|MDA_P003|MDA_P004|MDA_P008|MDA_P009|MDA_P013,coverage_map_and_representative_sections,5873,1469,1606,True,True
MDA_5202_MSM_2022,AR02,121,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5472,1368,1606,True,True
MDA_5202_MSM_2022,AR03,121,7,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P006|MDA_P008|MDA_P010,operating_driver_keywords_with_causal_priority,5750,1438,1606,True,True
MDA_5202_MSM_2022,AR04,121,6,MDA_P003|MDA_P004|MDA_P008|MDA_P009|MDA_P016|MDA_P017,risk_outlook_challenge_keywords,6010,1503,1606,True,True
MDA_5202_MSM_2022,AR05,121,5,MDA_P001|MDA_P031|MDA_P061|MDA_P091|MDA_P121,python_structure_features_and_representative_paragraphs,2639,660,1606,True,False
MDA_5202_MSM_2023,AR01,70,5,MDA_P001|MDA_P005|MDA_P006|MDA_P007|MDA_P024,coverage_map_and_representative_sections,6093,1524,1606,True,True
MDA_5202_MSM_2023,AR02,70,4,MDA_P001|MDA_P002|MDA_P003|MDA_P004,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5454,1364,1606,True,True
MDA_5202_MSM_2023,AR03,70,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P006,operating_driver_keywords_with_causal_priority,5674,1419,1606,True,True
MDA_5202_MSM_2023,AR04,70,7,MDA_P001|MDA_P004|MDA_P005|MDA_P007|MDA_P009|MDA_P011|MDA_P016,risk_outlook_challenge_keywords,6047,1512,1606,True,True
MDA_5202_MSM_2023,AR05,70,5,MDA_P001|MDA_P018|MDA_P036|MDA_P053|MDA_P070,python_structure_features_and_representative_paragraphs,4989,1248,1606,True,False
MDA_5202_MSM_2024,AR01,4,4,MDA_P001|MDA_P002|MDA_P003|MDA_P004,coverage_map_and_representative_sections,2478,620,1606,True,False
MDA_5202_MSM_2024,AR02,4,1,MDA_P001,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,1623,409,1606,True,False
MDA_5202_MSM_2024,AR03,4,1,MDA_P001,operating_driver_keywords_with_causal_priority,1164,291,1606,True,False
MDA_5202_MSM_2024,AR04,4,3,MDA_P002|MDA_P003|MDA_P004,risk_outlook_challenge_keywords,1704,426,1606,True,False
MDA_5202_MSM_2024,AR05,4,4,MDA_P001|MDA_P002|MDA_P003|MDA_P004,python_structure_features_and_representative_paragraphs,2687,672,1606,True,False
MDA_5306_FFB_2022,AR01,41,5,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P012,coverage_map_and_representative_sections,5387,1347,1606,True,True
MDA_5306_FFB_2022,AR02,41,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P007,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6260,1565,1606,True,True
MDA_5306_FFB_2022,AR03,41,5,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P008,operating_driver_keywords_with_causal_priority,5571,1393,1606,True,True
MDA_5306_FFB_2022,AR04,41,5,MDA_P003|MDA_P004|MDA_P007|MDA_P008|MDA_P009,risk_outlook_challenge_keywords,5658,1415,1606,True,True
MDA_5306_FFB_2022,AR05,41,5,MDA_P001|MDA_P011|MDA_P021|MDA_P031|MDA_P041,python_structure_features_and_representative_paragraphs,4376,1094,1606,True,False
MDA_5306_FFB_2023,AR01,54,5,MDA_P001|MDA_P003|MDA_P005|MDA_P013|MDA_P022,coverage_map_and_representative_sections,4930,1233,1606,True,True
MDA_5306_FFB_2023,AR02,54,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6053,1514,1606,True,True
MDA_5306_FFB_2023,AR03,54,6,MDA_P003|MDA_P004|MDA_P005|MDA_P010|MDA_P012|MDA_P013,operating_driver_keywords_with_causal_priority,5777,1445,1606,True,True
MDA_5306_FFB_2023,AR04,54,6,MDA_P001|MDA_P003|MDA_P005|MDA_P007|MDA_P008|MDA_P010,risk_outlook_challenge_keywords,6269,1568,1606,True,True
MDA_5306_FFB_2023,AR05,54,5,MDA_P001|MDA_P014|MDA_P028|MDA_P041|MDA_P054,python_structure_features_and_representative_paragraphs,5279,1320,1606,True,False
MDA_5306_FFB_2024,AR01,14,6,MDA_P001|MDA_P002|MDA_P005|MDA_P008|MDA_P010|MDA_P012,coverage_map_and_representative_sections,5551,1388,1606,True,True
MDA_5306_FFB_2024,AR02,14,5,MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6309,1578,1606,True,True
MDA_5306_FFB_2024,AR03,14,5,MDA_P003|MDA_P004|MDA_P005|MDA_P007|MDA_P008,operating_driver_keywords_with_causal_priority,5859,1465,1606,True,True
MDA_5306_FFB_2024,AR04,14,4,MDA_P002|MDA_P006|MDA_P010|MDA_P014,risk_outlook_challenge_keywords,3987,997,1606,True,False
MDA_5306_FFB_2024,AR05,14,5,MDA_P001|MDA_P004|MDA_P008|MDA_P011|MDA_P014,python_structure_features_and_representative_paragraphs,4887,1222,1606,True,False
MDA_5533_OCB_2020,AR01,14,7,MDA_P001|MDA_P002|MDA_P004|MDA_P006|MDA_P008|MDA_P010|MDA_P011,coverage_map_and_representative_sections,6318,1580,1606,True,True
MDA_5533_OCB_2020,AR02,14,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6140,1535,1606,True,True
MDA_5533_OCB_2020,AR03,14,6,MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,5954,1489,1606,True,True
MDA_5533_OCB_2020,AR04,14,5,MDA_P004|MDA_P006|MDA_P010|MDA_P012|MDA_P013,risk_outlook_challenge_keywords,5428,1357,1606,True,False
MDA_5533_OCB_2020,AR05,14,5,MDA_P001|MDA_P004|MDA_P008|MDA_P011|MDA_P014,python_structure_features_and_representative_paragraphs,4615,1154,1606,True,False
MDA_5533_OCB_2021,AR01,15,6,MDA_P001|MDA_P004|MDA_P008|MDA_P012|MDA_P013|MDA_P014,coverage_map_and_representative_sections,6177,1545,1606,True,True
MDA_5533_OCB_2021,AR02,15,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,5717,1430,1606,True,True
MDA_5533_OCB_2021,AR03,15,5,MDA_P002|MDA_P003|MDA_P004|MDA_P006|MDA_P007,operating_driver_keywords_with_causal_priority,6027,1507,1606,True,True
MDA_5533_OCB_2021,AR04,15,5,MDA_P002|MDA_P003|MDA_P004|MDA_P010|MDA_P011,risk_outlook_challenge_keywords,6048,1512,1606,True,True
MDA_5533_OCB_2021,AR05,15,5,MDA_P001|MDA_P004|MDA_P008|MDA_P012|MDA_P015,python_structure_features_and_representative_paragraphs,5319,1330,1606,True,False
MDA_5533_OCB_2022,AR01,32,5,MDA_P001|MDA_P002|MDA_P006|MDA_P010|MDA_P013,coverage_map_and_representative_sections,5732,1433,1606,True,True
MDA_5533_OCB_2022,AR02,32,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6077,1520,1606,True,True
MDA_5533_OCB_2022,AR03,32,5,MDA_P002|MDA_P006|MDA_P007|MDA_P008|MDA_P009,operating_driver_keywords_with_causal_priority,5741,1436,1606,True,True
MDA_5533_OCB_2022,AR04,32,5,MDA_P009|MDA_P010|MDA_P011|MDA_P018|MDA_P019,risk_outlook_challenge_keywords,5397,1350,1606,True,True
MDA_5533_OCB_2022,AR05,32,5,MDA_P001|MDA_P009|MDA_P017|MDA_P025|MDA_P032,python_structure_features_and_representative_paragraphs,5172,1293,1606,True,False
MDA_5533_OCB_2023,AR01,32,5,MDA_P001|MDA_P010|MDA_P011|MDA_P013|MDA_P015,coverage_map_and_representative_sections,5642,1411,1606,True,True
MDA_5533_OCB_2023,AR02,32,6,MDA_P001|MDA_P002|MDA_P003|MDA_P004|MDA_P005|MDA_P006,financial_numeric_keywords_with_neighbor_context_and_numeric_summary,6315,1579,1606,True,True
MDA_5533_OCB_2023,AR03,32,6,MDA_P002|MDA_P006|MDA_P007|MDA_P008|MDA_P009|MDA_P010,operating_driver_keywords_with_causal_priority,6410,1603,1606,True,True
